ability,能力,əˈbɪləti,名詞(n.),
team,チーム,tim,名詞(n.),
tear,涙,tɛr,名詞(n.),
telephone,電話,ˈtɛləˌfoʊn,名詞(n.),
television,テレビ,ˈtɛləˌvɪʒən,名詞(n.),
tell,伝える; 話す,tɛl,動詞(verb),
ten,10,tɛn,数詞(num.),
tend,～する傾向がある,tɛnd,動詞(verb),
tendency,傾向,ˈtɛndənsi,名詞(n.),
term,学期,tɜrm,名詞(n.),
terrible,ひどい；恐ろしい,ˈtɛrəbəl,形容詞(adj.),
test,試験；テスト,tɛst,名詞(n.),
than,～よりも,ðæn,接続詞(conj.),
thank,感謝する,θæŋk,動詞(verb),
that,それ；あれ；そのようなこと，その；あの，それくらい,ðæt,形容詞(adj.),
their,彼らの；彼女らの；それらの,ðɛr,限定詞(det.),
them,彼らを；彼女らを；それらを,ðɛm,代名詞(pron.),
themselves,彼ら自身；彼女ら自身；それら自体,ðɛmˈsɛlvz,代名詞(pron.),
then,あのとき；それから,ðɛn,副詞(adv),
there,そこ；あそこ；そこで；そこに,ðɛr,副詞(adv),
these,これら,ðiz,限定詞(det.),
they,彼ら；彼女ら；それら,ðeɪ,代名詞(pron.),
thick,ぶ厚い,θɪk,形容詞(adj.),
thing,あの物；あのこと,θɪŋ,名詞(n.),
think,考える；思う,θɪŋk,動詞(verb),
thirst,渇き，喉が渇く,θɜrst,名詞(n.),
thirteen,13,ˈθɜrˈtin,数詞(num.),
thirty,30,ˈθɜrdi,数詞(num.),
this,この，これ，こんなに,ðɪs,形容詞(adj.),
those,あれら,ðoʊz,限定詞(det.),
though,～だけれども,ðoʊ,副詞(adv),
thousand,1000;,ˈθaʊzənd,数詞(num.),
three,3,θri,数詞(num.),
throat,喉,θroʊt,名詞(n.),
through,〜を通じて; 〜を通して；完全に,θru,形容詞(adj.),
throughout,至る所に；～の間中ずっと,θruˈaʊt,前置詞(prep.),
throw,投げる,θroʊ,動詞(verb),
thursday,木曜日,ˈθɜrzˌdeɪ,名詞(n.),
tie,結ぶ；縛る,taɪ,動詞(verb),
tight,きつい；ピンと張った：詰まった；密接な；厳しい,taɪt,形容詞(adj.),
till,～まで,tɪl,接続詞(conj.),
time,時間（という概念）,taɪm,名詞(n.),
tire,疲れさせる；飽きさせる,ˈtaɪər,名詞(n.),
to,～へ；～に；～まで；～に対して；～すること；～ために,tu,副詞(adv),
today,今日,təˈdeɪ,副詞(adv),
together,一緒に；まとめて,təˈgɛðər,副詞(adv),
tomorrow,明日；未来,təˈmɑˌroʊ,副詞(adv),
tonight,今夜,təˈnaɪt,副詞(adv),
tooth,歯,tuθ,名詞(n.),
top,最上部；最上位,tɑp,名詞(n.),
total,合計,ˈtoʊtəl,名詞(n.),
totally,全く,ˈtoʊtəli,副詞(adv),
touch,触る；接する,tʌʧ,動詞(verb),
toward,～の方へ；～へ向いて；～に対して,təˈwɔrd,副詞(adv),
town,町,taʊn,名詞(n.),
track,跡；道，追跡する,træk,動詞(verb),
train,電車,treɪn,名詞(n.),
travel,旅行する,ˈtrævəl,動詞(verb),
treat,扱う,trit,動詞(verb),
treatment,取り扱い,ˈtritmənt,名詞(n.),
tree,木,tri,名詞(n.),
trip,旅行,trɪp,名詞(n.),
trouble,悩み；困難；面倒；もめごと；病気；故障,ˈtrʌbəl,名詞(n.),
TRUE,真実の; 本当の,tru,副詞(adv),
truly,本当に,ˈtruli,副詞(adv),
trust,信頼する，信頼；委託,trʌst,動詞(verb),
truth,真理；真実,truθ,名詞(n.),
try,試す；やってみる,traɪ,動詞(verb),
tuesday,火曜日,ˈtuzdi,名詞(n.),
twelve,12,twɛlv,数詞(num.),
twenty,20,ˈtwɛnti,数詞(num.),
twice,2度；2倍,twaɪs,副詞(adv),
two,2,tu,数詞(num.),
ugly,醜い,ˈʌgli,形容詞(adj.),
unable,〜することができない,əˈneɪbəl,形容詞(adj.),
uncertainty,不確実なこと,ənˈsɜrtənti,名詞(n.),
unclear,はっきりしない； 不明確な,ənˈklɪr,形容詞(adj.),
under,以下の,ˈʌndər,形容詞(adj.),
understand,分かる；理解する,ˌʌndərˈstænd,動詞(verb),
unemployment,失業,ˌʌnɪmˈplɔɪmənt,名詞(n.),
unfortunately,不運にも,ənˈfɔrʧənətli,副詞(adv),
unknown,知られていない,ənˈnoʊn,名詞(n.),
unless,～でない限り,ənˈlɛs,接続詞(conj.),
until,～まで,ənˈtɪl,接続詞(conj.),
unusual,珍しい,ənˈjuʒˌuəl,形容詞(adj.),
up,上へ；立って；起こって,ʌp,形容詞(adj.),
upon,〜の上に,əˈpɑn,前置詞(prep.),
us,私たちを,ʌs,代名詞(pron.),
use,使う；利用する,juz,動詞(verb),
useful,役に立つ,ˈjusfəl,形容詞(adj.),
user,使用者,ˈjuzər,名詞(n.),
usual,いつもの,ˈjuʒəwəl,形容詞(adj.),
usually,普通は,ˈjuʒəwəli,副詞(adv),
van,小型トラック,væn,名詞(n.),
very,とても，まさに,ˈvɛri,動詞(verb),
video,動画；ビデオ,ˈvɪdioʊ,名詞(n.),
view,見えるもの；視界,vju,名詞(n.),
visit,訪ねる，訪問する,ˈvɪzət,動詞(verb),
visitor,訪問者,ˈvɪzətər,名詞(n.),
voice,声,vɔɪs,名詞(n.),
wait,待つ，待機する,weɪt,動詞(verb),
wake,目が覚める；目覚めさせる,weɪk,動詞(verb),
walk,歩く,wɔk,動詞(verb),
wall,壁,wɔl,名詞(n.),
want,～が欲しい；望んでいる；～したいと思う,wɑnt,動詞(verb),
war,戦争,wɔr,名詞(n.),
wash,洗う,wɑʃ,動詞(verb),
waste,むだに使う；浪費する,weɪst,動詞(verb),
watch,観察する,wɑʧ,動詞(verb),
water,水,ˈwɔtər,名詞(n.),
wave,手を振る,weɪv,動詞(verb),
we,私たち,wi,代名詞(pron.),
wear,着る,wɛr,動詞(verb),
weather,天気；天候,ˈwɛðər,名詞(n.),
web,インターネットのウェブ,wɛb,名詞(n.),
wed,結婚する,wɛd,動詞(verb),
wednesday,水曜日,ˈwɛnzdi,名詞(n.),
week,週；週間,wik,名詞(n.),
weekly,毎週,ˈwikli,副詞(adv),
weight,重さ,weɪt,名詞(n.),
well,健康な,wɛl,形容詞(adj.),
west,西,wɛst,名詞(n.),
whatever,～する事は何でも；何であれ；一体何が～,ˌwʌˈtɛvər,限定詞(det.),
wheel,車輪,wil,名詞(n.),
when,いつ,wɛn,名詞(n.),
whenever,～するときはいつでも；いつであれ；一体いつ～,wɛˈnɛvər,副詞(adv),
where,どこ,wɛr,名詞(n.),
wherever,どこへ～しても,wɛˈrɛvər,副詞(adv),
whether,～かどうか；～であろうとなかろうと,ˈwɛðər,接続詞(conj.),
which,どちら,wɪʧ,限定詞(det.),
while,～の間に,waɪl,接続詞(conj.),
whilst,～の間に,waɪlst,接続詞(conj.),
white,白,waɪt,形容詞(adj.),
who,誰,hu,代名詞(pron.),
whole,全部の,hoʊl,形容詞(adj.),
whom,誰を；誰に；～する人,hum,代名詞(pron.),
whose,誰の,huz,代名詞(pron.),
wide,広い,waɪd,形容詞(adj.),
wife,妻,waɪf,名詞(n.),
wild,野生の,waɪld,形容詞(adj.),
will,～するつもりである；～でしょう；どうしても～するものだ；～しなさい；～することがある,wɪl,助動詞(aux.),
win,勝つ,wɪn,動詞(verb),
wind,風,wɪnd,名詞(n.),
window,窓,ˈwɪndoʊ,名詞(n.),
wine,ワイン,waɪn,名詞(n.),
winner,勝者；受賞者,ˈwɪnər,名詞(n.),
winter,冬,ˈwɪntər,名詞(n.),
wish,願う,wɪʃ,動詞(verb),
with,～と一緒に; ～で；～の一員で；～に賛成して；～した状態で,wɪð,前置詞(prep.),
within,～中に；～以内,wɪˈðɪn,副詞(adv),
without,～なしで,wɪˈθaʊt,前置詞(prep.),
woman,女性,ˈwʊmən,名詞(n.),
wonder,驚き,ˈwʌndər,名詞(n.),
wonderful,素晴らしい,ˈwʌndərfəl,形容詞(adj.),
wood,森林,wʊd,名詞(n.),
wooden,木でできた,ˈwʊdən,形容詞(adj.),
word,単語；言葉,wɜrd,名詞(n.),
work,仕事,wɜrk,名詞(n.),
worker,労働者,ˈwɜrkər,名詞(n.),
world,世界,wɜrld,名詞(n.),
worry,心配する,ˈwɜri,動詞(verb),
worth,価値,wɜrθ,名詞(n.),
would,～だろう；～したい；よく～したものだった；～しようとしてきかない,wʊd,助動詞(aux.),
write,書く,raɪt,動詞(verb),
writer,作家；書き手,ˈraɪtər,名詞(n.),
wrong,間違った；間違って,rɔŋ,形容詞(adj.),
yard,庭,jɑrd,名詞(n.),
year,年,jɪr,名詞(n.),
yellow,黄色,ˈjɛloʊ,形容詞(adj.),
yes,はい,jɛs,感動詞(itj.),
yesterday,昨日,ˈjɛstərˌdeɪ,副詞(adv),
yet,まだ,jɛt,副詞(adv),
you,あなた,ju,代名詞(pron.),
young,若い,jʌŋ,形容詞(adj.),
your,あなたの,jʊər,限定詞(det.),
yourself,あなた自身,jərˈsɛlf,代名詞(pron.),
zero,ゼロ,ˈzɪroʊ,数詞(num.),
access,アクセス；接近,ˈækˌsɛs,名詞(n.),
accident,事故；偶然,ˈæksədənt,名詞(n.),
accuse,訴える；非難する,əˈkjuz,動詞(verb),
active,活動的な；能動的な,ˈæktɪv,形容詞(adj.),
activity,活動,ækˈtɪvəti,名詞(n.),
adapt,適応する,əˈdæpt,動詞(verb),
admire,賞賛する；感心する,ædˈmaɪr,動詞(verb),
adult,大人，成人,əˈdʌlt,名詞(n.),
advance,前進する，進む,ədˈvæns,動詞(verb),
advantage,利点,ædˈvæntɪʤ,名詞(n.),
adventure,冒険,ædˈvɛnʧər,名詞(n.),
advice,助言,ædˈvaɪs,名詞(n.),
advise,忠告する; 勧める,ædˈvaɪz,動詞(verb),
adviser,助言者；顧問,ædˈvaɪzər,名詞(n.),
affair,事件; 事柄; 問題,əˈfɛr,名詞(n.),
affect,影響する,əˈfɛkt,動詞(verb),
agent,代理人; エージェント,ˈeɪʤənt,名詞(n.),
aid,援助する,eɪd,動詞(verb),
alarm,警報；アラーム,əˈlɑrm,名詞(n.),
alcohol,アルコール飲料,ˈælkəˌhɑl,名詞(n.),
alive,生きている,əˈlaɪv,形容詞(adj.),
alter,変更する,ˈɔltər,動詞(verb),
altogether,完全に；全部で；要するに,ˌɔltəˈgɛðər,副詞(adv),
anger,怒らせる,ˈæŋgər,動詞(verb),
announce,知らせる；公表する,əˈnaʊns,動詞(verb),
announcement,お知らせ,əˈnaʊnsmənt,名詞(n.),
anxious,心配している,ˈæŋkʃəs,形容詞(adj.),
apartment,アパート,əˈpɑrtmənt,名詞(n.),
appeal,訴える,əˈpil,動詞(verb),
application,申し込み； 申請,ˌæpləˈkeɪʃən,名詞(n.),
apply,申し込む；申請する,əˈplaɪ,動詞(verb),
appoint,任命する； 指定する,əˈpɔɪnt,動詞(verb),
appointment,予約； 約束,əˈpɔɪntmənt,名詞(n.),
appreciate,ありがたく思う；感謝する,əˈpriʃiˌeɪt,動詞(verb),
approach,近づく； 接近する,əˈproʊʧ,動詞(verb),
April,4月,ˈeɪprəl,名詞(n.),
argue,言い争う,ˈɑrgju,動詞(verb),
argument,口論,ˈɑrgjəmənt,名詞(n.),
army,軍隊,ˈɑrmi,名詞(n.),
arrange,きちんと並べる; 整える,əˈreɪnʤ,動詞(verb),
arrangement,打ち合わせ；準備,əˈreɪnʤmənt,名詞(n.),
arrest,逮捕する,əˈrɛst,動詞(verb),
article,記事；文書,ˈɑrtəkəl,名詞(n.),
aside,わきへ,əˈsaɪd,副詞(adv),
assist,手伝う；援助する,əˈsɪst,動詞(verb),
assistance,援助,əˈsɪstəns,名詞(n.),
assistant,助手,əˈsɪstənt,名詞(n.),
associate,同僚；仕事仲間,əˈsoʊsiət,名詞(n.),
association,団体； 協会,əˌsoʊsiˈeɪʃən,名詞(n.),
assume,仮定する；推測する,əˈsum,動詞(verb),
assure,保証する,əˈʃʊr,動詞(verb),
atmosphere,大気；空気,ˈætməˌsfɪr,名詞(n.),
attachment,愛着；愛情,əˈtæʧmənt,名詞(n.),
attack,攻撃する,əˈtæk,動詞(verb),
attempt,試みる；企てる,əˈtɛmpt,動詞(verb),
attend,出席する,əˈtɛnd,動詞(verb),
attendance,出席,əˈtɛndəns,名詞(n.),
attention,注意；注目,əˈtɛnʃən,名詞(n.),
attitude,態度,ˈætəˌtud,名詞(n.),
attract,魅了する；引きつける,əˈtrækt,動詞(verb),
attraction,観光スポット,əˈtrækʃən,名詞(n.),
attractive,魅力的な,əˈtræktɪv,形容詞(adj.),
August,8月,ˈɑgəst,名詞(n.),
automatically,自動的に,ˌɔtəˈmætɪkli,副詞(adv),
available,利用できる,əˈveɪləbəl,形容詞(adj.),
average,平均の；普通の,ˈævərɪʤ,形容詞(adj.),
avoid,避ける,əˈvɔɪd,動詞(verb),
background,背景,ˈbækˌgraʊnd,名詞(n.),
balance,釣り合う; バランスをとる,ˈbæləns,動詞(verb),
barely,かろうじて,ˈbɛrli,副詞(adv),
basis,基準；基礎,ˈbeɪsəs,名詞(n.) 複数形(pl.),
battle,戦い；戦闘,ˈbætəl,名詞(n.),
beer,ビール,bɪr,名詞(n.),
bell,ベル,bɛl,名詞(n.),
belong,属する,bɪˈlɔŋ,動詞(verb),
belt,ベルト,bɛlt,名詞(n.),
bend,曲げる,bɛnd,動詞(verb),
benefit,利益；特典,ˈbɛnəfɪt,名詞(n.),
bike,オートバイ；自転車,baɪk,名詞(n.),
bin,ゴミ箱；容器,bɪn,名詞(n.),
bind,縛る；結ぶ,baɪnd,動詞(verb),
bite,かむ，かむこと,baɪt,動詞(verb),
blame,非難する,bleɪm,動詞(verb),
bless,祝福する,blɛs,動詞(verb),
blind,目の見えない,blaɪnd,形容詞(adj.),
block,妨げる； 塞ぐ,blɑk,動詞(verb),
bomb,爆撃する,bɑm,動詞(verb),
bond,くっつける； 接着する,bɑnd,動詞(verb),
boom,ブーンという音；ブーム,bum,動詞(verb),
boot,ブーツ； 長靴,but,名詞(n.),
borrow,借りる,ˈbɑˌroʊ,動詞(verb),
boss,上司；ボス,bɑs,名詞(n.),
bowl,ボウル,boʊl,名詞(n.),
brain,脳；頭脳,breɪn,名詞(n.),
branch,枝,brænʧ,名詞(n.),
brand,ブランド；銘柄,brænd,名詞(n.),
breast,胸,brɛst,名詞(n.),
breathe,呼吸する,brið,動詞(verb),
breed,動物が子を生む; 繁殖する,brid,動詞(verb),
bridge,橋,brɪʤ,名詞(n.),
brief,短時間の；簡潔な,brif,形容詞(adj.),
briefly,簡潔に,ˈbrifli,副詞(adv),
brilliant,才気ある,ˈbrɪljənt,形容詞(adj.),
broad,広範囲の,brɔd,形容詞(adj.),
brush,磨いたり払うためのハケ,brʌʃ,名詞(n.),
bunch,束,bʌnʧ,名詞(n.),
burst,破裂する； 爆発する,bɜrst,動詞(verb),
bury,埋める; 埋葬する,ˈbɛri,動詞(verb),
button,ボタン,ˈbʌtən,名詞(n.),
cable,電線,ˈkeɪbəl,名詞(n.),
calculate,計算する,ˈkælkjəˌleɪt,動詞(verb),
calm,穏やかな,kɑm,形容詞(adj.),
camera,カメラ,ˈkæmərə,名詞(n.),
cap,帽子,kæp,名詞(n.),
capability,能力,ˌkeɪpəˈbɪləti,名詞(n.),
capable,能力がある,ˈkeɪpəbəl,形容詞(adj.),
capital,主要な,ˈkæpətəl,形容詞(adj.),
career,経歴；職業,kəˈrɪr,名詞(n.),
carpet,カーペット,ˈkɑrpət,名詞(n.),
cash,現金,kæʃ,名詞(n.),
cast,配役,kæst,名詞(n.),
castle,城,ˈkæsəl,名詞(n.),
cent,セント,sɛnt,名詞(n.),
century,世紀,ˈsɛnʧəri,名詞(n.),
chain,繋ぎ；連鎖,ʧeɪn,名詞(n.),
challenge,挑戦,ˈʧælənʤ,名詞(n.),
champion,チャンピオン；優勝者,ˈʧæmpiən,名詞(n.),
championship,選手権,ˈʧæmpiənˌʃɪp,名詞(n.),
channel,"チャンネル；周波数帯；(伝達)経路,道筋；方法；海峡；溝；を向ける,送る, 集中させる；溝を掘る",ˈʧænəl,名詞(n.),
chapter,章,ˈʧæptər,名詞(n.),
character,性格; 性質; 特徴,ˈkɛrɪktər,名詞(n.),
characterize,～とみなす； 描く； 特徴づける,ˈkɛrəktəˌraɪz,動詞(verb),
charm,魅力，魅了,ʧɑrm,名詞(n.),
chase,追いかける，追跡,ʧeɪs,動詞(verb),
chat,おしゃべりする；チャットする,ʧæt,動詞(verb),
cheek,頬,ʧik,名詞(n.),
cheese,チーズ,ʧiz,名詞(n.),
chest,(頑丈な)収納箱,ʧɛst,名詞(n.),
chief,主要な； 最重要の,ʧif,形容詞(adj.),
chocolate,チョコレート,ˈʧɔklət,名詞(n.),
cigarette,タバコ,ˌsɪgəˈrɛt,名詞(n.),
circle,円；輪,ˈsɜrkəl,名詞(n.),
circumstance,状況,ˈsɜrkəmˌstæns,名詞(n.),
citizen,市民,ˈsɪtəzən,名詞(n.),
claim,主張する；要求する,kleɪm,動詞(verb),
classic,一流作品；古典,ˈklæsɪk,名詞(n.),
classical,古典的な,ˈklæsɪkəl,形容詞(adj.),
cloud,雲；曇り,klaʊd,名詞(n.),
coach,コー​チ,koʊʧ,名詞(n.),
coal,石炭,koʊl,名詞(n.),
coast,海岸,koʊst,名詞(n.),
combination,組み合わせ,ˌkɑmbəˈneɪʃən,名詞(n.),
combine,組み合わせる,ˈkɑmbaɪn,動詞(verb),
command,指揮する,kəˈmænd,動詞(verb),
comment,論評；コメント,ˈkɑmɛnt,名詞(n.),
commercial,コマーシャルの,kəˈmɜrʃəl,名詞(n.),
commit,(罪などを)犯す,kəˈmɪt,動詞(verb),
commitment,約束； 誓約,kəˈmɪtmənt,名詞(n.),
committee,委員会,kəˈmɪti,名詞(n.),
common,共通の; 普通の; 一般的な,ˈkɑmən,形容詞(adj.),
community,地域社会,kəmˈjunəti,名詞(n.),
compare,比較する,kəmˈpɛr,動詞(verb),
comparison,比較,kəmˈpɛrəsən,名詞(n.),
competition,競争,ˌkɑmpəˈtɪʃən,名詞(n.),
complain,不平を言う,kəmˈpleɪn,動詞(verb),
complicate,複雑にする,ˈkɑmpləˌkeɪt,動詞(verb),
concentrate,集中する,ˈkɑnsənˌtreɪt,動詞(verb),
concentration,集中；濃度,ˌkɑnsənˈtreɪʃən,名詞(n.),
condition,状態; 状況,kənˈdɪʃən,名詞(n.),
confuse,混乱させる,kənˈfjuz,動詞(verb),
confusion,混乱,kənˈfjuʒən,名詞(n.),
connect,つなぐ；接続する,kəˈnɛkt,動詞(verb),
connection,接続,kəˈnɛkʃən,名詞(n.),
constant,不変の；不断の,ˈkɑnstənt,形容詞(adj.),
constantly,絶えず,ˈkɑnstəntli,副詞(adv),
contact,接触する；連絡する,ˈkɑnˌtækt,動詞(verb),
contain,含む；入る,kənˈteɪn,動詞(verb),
contract,契約,ˈkɑnˌtrækt,名詞(n.),
contribute,寄付する,kənˈtrɪbjut,動詞(verb),
contribution,寄付,ˌkɑntrəˈbjuʃən,名詞(n.),
convince,納得させる,kənˈvɪns,動詞(verb),
cope,対処する,koʊp,動詞(verb),
copy,写す； コピーする； まねる,ˈkɑpi,動詞(verb),
correct,正しい，訂正する,kəˈrɛkt,形容詞(adj.),
cough,咳をする,kɑf,動詞(verb),
council,評議会,ˈkaʊnsəl,名詞(n.),
counter,反論，反論する,ˈkaʊntər,動詞(verb),
county,郡；州,ˈkaʊnti,名詞(n.),
cow,牛,kaʊ,名詞(n.),
crack,割れる，割れ目,kræk,動詞(verb),
crash,衝突する,kræʃ,動詞(verb),
cream,クリーム,krim,名詞(n.),
create,作り出す；創造する,kriˈeɪt,動詞(verb),
creation,創造,kriˈeɪʃən,名詞(n.),
creative,創造力のある,kriˈeɪtɪv,形容詞(adj.),
creature,生き物,ˈkriʧər,名詞(n.),
credit,クレジット；信用,ˈkrɛdət,名詞(n.),
criminal,犯罪の，犯人,ˈkrɪmənəl,形容詞(adj.),
crowd,群衆，群がる；押す,kraʊd,名詞(n.),
cultural,文化的な,ˈkʌlʧərəl,形容詞(adj.),
culture,文化；教養,ˈkʌlʧər,名詞(n.),
curious,好奇心がある,ˈkjʊriəs,形容詞(adj.),
current,現在の,ˈkɜrənt,形容詞(adj.),
currently,現在,ˈkɜrəntli,副詞(adv),
customer,顧客,ˈkʌstəmər,名詞(n.),
damage,損害，損害を与える,ˈdæməʤ,名詞(n.),
dare,あえて～する,dɛr,動詞(verb),
debt,借金,dɛt,名詞(n.),
December,12月,dɪˈsɛmbər,名詞(n.),
decision,決定,dɪˈsɪʒən,名詞(n.),
defense,防衛,dɪˈfɛns,名詞(n.),
delight,大喜び，喜ばせる,dɪˈlaɪt,名詞(n.),
deliver,配達する；伝える；出産する,dɪˈlɪvər,動詞(verb),
delivery,配達；話し方；出産,dɪˈlɪvəri,名詞(n.),
deny,否定する,dɪˈnaɪ,動詞(verb),
department,部門；局；課；学科,dɪˈpɑrtmənt,名詞(n.),
depress,落ち込ませる,dɪˈprɛs,動詞(verb),
depression,不景気；うつ病；衰弱,dɪˈprɛʃən,名詞(n.),
describe,説明する；描写する,dɪˈskraɪb,動詞(verb),
desert,砂漠,ˈdɛzɜrt,名詞(n.),
deserve,値する,dɪˈzɜrv,動詞(verb),
design,図案；設計図；計画，デザインする；考案する,dɪˈzaɪn,動詞(verb),
designer,デザイナー,dɪˈzaɪnər,名詞(n.),
desire,望む；強く欲する，欲望；願望,dɪˈzaɪər,動詞(verb),
desk,机,dɛsk,名詞(n.),
destroy,破壊する,dɪˈstrɔɪ,動詞(verb),
detail,細部；詳細，詳しく述べる,dɪˈteɪl,名詞(n.),
detect,見つける；検出する,dɪˈtɛkt,動詞(verb),
determination,決意,dɪˌtɜrməˈneɪʃən,名詞(n.),
determine,決定する,dəˈtɜrmən,動詞(verb),
develop,発達する；開発する,dɪˈvɛləp,動詞(verb),
diet,食事，ダイエットする,ˈdaɪət,動詞(verb),
direct,直接的な；率直な,dəˈrɛkt,動詞(verb),
direction,方向,dəˈrɛkʃən,名詞(n.),
directly,直接に,dəˈrɛktli,副詞(adv),
director,(会社の)重役；所長；監督,dəˈrɛktər,名詞(n.),
disappear,消える,ˌdɪsəˈpɪr,動詞(verb),
disappoint,失望させる,ˌdɪsəˈpɔɪnt,動詞(verb),
discipline,規律；訓練；分野，律する,ˈdɪsəplən,名詞(n.),
discuss,議論する,dɪˈskʌs,動詞(verb),
discussion,議論,dɪˈskʌʃən,名詞(n.),
disease,病気,dɪˈziz,名詞(n.),
dish,皿；料理,dɪʃ,名詞(n.),
distance,距離,ˈdɪstəns,名詞(n.),
district,地区,ˈdɪstrɪkt,名詞(n.),
disturb,乱す；妨げる,dɪˈstɜrb,動詞(verb),
divide,分ける；分割する,dɪˈvaɪd,動詞(verb),
divorce,離婚する,dɪˈvɔrs,名詞(n.),
dollar,ドル,ˈdɑlər,名詞(n.),
dozen,1ダース,ˈdʌzən,名詞(n.),
drag,引っ張る,dræg,動詞(verb),
drama,劇；ドラマ,ˈdrɑmə,名詞(n.),
dramatic,劇的な;,drəˈmætɪk,形容詞(adj.),
dramatically,劇的に,drəˈmætɪkli,副詞(adv),
dust,ほこり,dʌst,名詞(n.),
duty,義務,ˈduti,名詞(n.),
earn,稼ぐ,ɜrn,動詞(verb),
ease,気楽さ；容易さ,iz,名詞(n.),
economic,経済の,ˌɛkəˈnɑmɪk,形容詞(adj.),
economy,経済,ɪˈkɑnəmi,名詞(n.),
edit,編集する,ˈɛdət,動詞(verb),
editor,編集者,ˈɛdətər,名詞(n.),
effect,効果,ɪˈfɛkt,名詞(n.),
effort,努力,ˈɛfərt,名詞(n.),
elderly,年配の,ˈɛldərli,副詞(adv),
elect,"を選ぶ, 選出する,〖～ A to B〗 AをBに選ぶ;",ɪˈlɛkt ,動詞(verb),
election,選挙,ɪˈlɛkʃən,名詞(n.),
electric,電気の,ɪˈlɛktrɪk,形容詞(adj.),
electricity,電気,ɪˌlɛkˈtrɪsəti,名詞(n.),
embarrass,恥ずかしがらせる,ɪmˈbɛrəs,動詞(verb),
emotion,感情,ɪˈmoʊʃən,名詞(n.),
emotional,感情の,ɪˈmoʊʃənəl,形容詞(adj.),
empire,帝国,ˈɛmpaɪər,名詞(n.),
encourage,励ます；奨励する,ɛnˈkɜrɪʤ,動詞(verb),
enemy,敵,ˈɛnəmi,名詞(n.),
energy,精力；エネルギー,ˈɛnərʤi,名詞(n.),
engage,従事する；かみ合う,ɛnˈgeɪʤ,動詞(verb),
engineer,エンジニア；技師,ˈɛnʤəˈnɪr,名詞(n.),
enormous,巨大な,ɪˈnɔrməs,形容詞(adj.),
entertain,もてなす,ˌɛntərˈteɪn,動詞(verb),
entertainment,エンターテイメント； 娯楽;,ˌɛntərˈteɪnmənt,名詞(n.),
entire,全体の；完全な,ɪnˈtaɪər,形容詞(adj.),
entirely,全く,ɪnˈtaɪərli,副詞(adv),
envelope,封筒,ˈɛnvəˌloʊp,名詞(n.),
environment,環境,ɪnˈvaɪrənmənt,名詞(n.),
environmental,環境の；環境保護の,ɪnˌvaɪrənˈmɛntəl,形容詞(adj.),
equal,等しい,ˈikwəl,形容詞(adj.),
equally,同様に；等しく,ˈikwəli,副詞(adv),
equipment,装置；設備,ɪˈkwɪpmənt,名詞(n.),
escape,逃げる,ɪˈskeɪp,動詞(verb),
establish,設立する；制定する,ɪˈstæblɪʃ,動詞(verb),
establishment,設立；制定；施設,ɪˈstæblɪʃmənt,名詞(n.),
estate,土地；財産；地位,ɪˈsteɪt,名詞(n.),
event,出来事,ɪˈvɛnt,名詞(n.),
eventually,最終的には,ɪˈvɛnʧəwəli,副詞(adv),
evidence,証拠,ˈɛvədəns,名詞(n.),
evil,悪,ˈivəl,形容詞(adj.),
exam,試験,ɪgˈzæm,名詞(n.),
examination,試験,ɪgˌzæməˈneɪʃən,名詞(n.),
examine,試験をする；調べる,ɪgˈzæmɪn,動詞(verb),
example,例,ɪgˈzæmpəl,名詞(n.),
excellent,非常に優れた,ˈɛksələnt,形容詞(adj.),
exchange,交換する,ɪksˈʧeɪnʤ,動詞(verb),
exercise,運動する,ˈɛksərˌsaɪz,名詞(n.),
exhaust,疲れさせる,ɪgˈzɑst,動詞(verb),
