ability,能力,əˈbɪləti,名詞(n.),
exist,存在する,ɪgˈzɪst,動詞(verb),
existence,存在,ɛgˈzɪstəns,名詞(n.),
expense,費用,ɪkˈspɛns,名詞(n.),
expose,さらす；暴く,ɪkˈspoʊz,動詞(verb),
exposure,さらすこと；暴露,ɪkˈspoʊʒər,名詞(n.),
extend,引き伸ばす；広げる,ɪkˈstɛnd,動詞(verb),
extreme,極端な，極度,ɛkˈstrim,形容詞(adj.),
extremely,極めて,ɛkˈstrimli,副詞(adv),
fail,失敗する；目標に達成しない,feɪl,動詞(verb),
faith,信仰；信頼,feɪθ,名詞(n.),
faithfully,忠実に,ˈfeɪθfəli,副詞(adv),
familiar,よく知られた,fəˈmɪljər,形容詞(adj.),
famous,有名な,ˈfeɪməs,形容詞(adj.),
fan,扇風機；うちわ,fæn,名詞(n.),
fancy,好む；～したい気がする,ˈfænsi,動詞(verb),
fantastic,素晴らしい；幻想的な,fænˈtæstɪk,形容詞(adj.),
fascinate,魅了する,ˈfæsəˌneɪt,動詞(verb),
fashion,服装,ˈfæʃən,名詞(n.),
fault,欠点,fɔlt,名詞(n.),
favor,親切，好む；賛成する,ˈfeɪvər,名詞(n.),
feature,特徴,ˈfiʧər,名詞(n.),
February,2月,ˈfɛbjəˌwɛri,名詞(n.),
female,女性,ˈfiˌmeɪl,形容詞(adj.),
fence,フェンス，囲い,fɛns,名詞(n.),
file,提出する,faɪl,動詞(verb),
finance,財政；金融，資金,fəˈnæns,名詞(n.),
financial,財政の；金融の,fəˈnænʃəl,形容詞(adj.),
firm,堅い；安定した,fɜrm,形容詞(adj.),
firmly,堅く；しっかりと,ˈfɜrmli,副詞(adv),
flag,旗,flæg,名詞(n.),
flash,閃光，ぴかっと光る,flæʃ,名詞(n.),
flight,飛行,flaɪt,名詞(n.),
float,浮く,floʊt,動詞(verb),
flood,洪水,flʌd,名詞(n.),
flow,流れる,floʊ,動詞(verb),
fold,折りたたむ,foʊld,動詞(verb),
folk,人の；民族の,foʊk,形容詞(adj.),
fool,だます,ful,動詞(verb),
foreign,外国の,ˈfɔrən,形容詞(adj.),
forth,前へ；外へ,fɔrθ,副詞(adv),
fortune,運；運勢,ˈfɔrʧən,名詞(n.),
frame,枠組み；骨組み，組み立てる,freɪm,名詞(n.),
fruit,果物,frut,名詞(n.),
fund,資金を出す,fʌnd,名詞(n.),
furniture,家具,ˈfɜrnɪʧər,名詞(n.),
future,未来,ˈfjuʧər,名詞(n.),
gain,得る,geɪn,動詞(verb),
gate,ゲート；門,geɪt,名詞(n.),
gather,集会を開く,ˈgæðər,動詞(verb),
gay,同性愛者,geɪ,名詞(n.),
gear,車のギア,gɪr,名詞(n.),
generation,世代,ˌʤɛnəˈreɪʃən,名詞(n.),
gentleman,紳士,ˈʤɛntəlmən,名詞(n.),
gift,贈り物；才能,gɪft,名詞(n.),
goal,目的；目標,goʊl,名詞(n.),
golf,ゴルフ,gɑlf,名詞(n.),
grab,つかみ取る,græb,動詞(verb),
grade,学年,greɪd,名詞(n.),
grand,壮大な,grænd,形容詞(adj.),
grant,(願い・要求などを)聞き入れる；付与する,grænt,動詞(verb),
grin,ニヤリと笑う,grɪn,動詞(verb),
guarantee,保証，保証する,ˌgɛrənˈti,動詞(verb),
guard,守る；見張る，警備,gɑrd,動詞(verb),
guest,客；ゲスト,gɛst,名詞(n.),
guide,案内する；指導する，案内者；指導者,gaɪd,動詞(verb),
guilty,有罪の,ˈgɪlti,形容詞(adj.),
habit,習慣,ˈhæbət,名詞(n.),
harm,損害，害する,hɑrm,動詞(verb),
height,高さ,haɪt,名詞(n.),
hero,英雄,ˈhɪroʊ,名詞(n.),
hesitate,ためらう,ˈhɛzəˌteɪt,動詞(verb),
hire,雇う,ˈhaɪər,動詞(verb),
hook,フック，フックで吊るす,hʊk,名詞(n.),
hotel,ホテル,hoʊˈtɛl,名詞(n.),
identify,確認する；同一視する,aɪˈdɛntəˌfaɪ,動詞(verb),
identity,アイデンティティ；独自性；身元,aɪˈdɛntəti,名詞(n.),
ignore,無視する,ɪgˈnɔr,動詞(verb),
ill,病気で，悪く,ɪl,形容詞(adj.),
illegal,違法の,ɪˈligəl,形容詞(adj.),
illness,病気,ˈɪlnəs,名詞(n.),
illustrate,説明する,ˈɪləˌstreɪt,動詞(verb),
illustration,挿絵；図解,ˌɪləˈstreɪʃən,名詞(n.),
image,イメージ；画像,ˈɪməʤ,名詞(n.),
immediate,即時の；直近の,ɪˈmidiət,形容詞(adj.),
immediately,すぐに,ɪˈmidiətli,副詞(adv),
impress,よい印象を与える,ˈɪmˌprɛs,動詞(verb),
impressive,印象的な,ɪmˈprɛsɪv,形容詞(adj.),
improve,改善する,ɪmˈpruv,動詞(verb),
improvement,改善,ɪmˈpruvmənt,名詞(n.),
inch,インチ,ɪnʧ,名詞(n.),
include,含む,ɪnˈklud,動詞(verb),
income,収入,ˈɪnˌkʌm,名詞(n.),
increase,増える；増加させる,ˈɪnˌkris,動詞(verb),
increasingly,ますます,ɪnˈkrisɪŋli,副詞(adv),
indicate,指し示す,ˈɪndəˌkeɪt,動詞(verb),
indication,表示；兆候,ˌɪndəˈkeɪʃən,名詞(n.),
individual,個人，個人の,ˌɪndəˈvɪʤəwəl,名詞(n.),
industrial,産業の,ɪnˈdʌstriəl,形容詞(adj.),
industry,産業,ˈɪndəstri,名詞(n.),
influence,影響を与える，影響,ˈɪnfluəns,動詞(verb),
injure,傷つける,ˈɪnʤər,動詞(verb),
injury,傷害,ˈɪnʤəri,名詞(n.),
innocent,無邪気な；無罪の,ˈɪnəsənt,形容詞(adj.),
insist,主張する,ɪnˈsɪst,動詞(verb),
instance,例；実例,ˈɪnstəns,名詞(n.),
instruction,指示；教育,ɪnˈstrʌkʃən,名詞(n.),
instrument,楽器,ˈɪnstrəmənt,名詞(n.),
intend,～するつもりである,ɪnˈtɛnd,動詞(verb),
intense,激しい,ɪnˈtɛns,形容詞(adj.),
intention,意図,ɪnˈtɛnʧən,名詞(n.),
interview,面接；インタビュー,ˈɪntərˌvju,動詞(verb),
introduce,紹介する,ˌɪntrəˈdus,動詞(verb),
introduction,紹介,ˌɪntrəˈdʌkʃən,名詞(n.),
investigate,調査する,ɪnˈvɛstəˌgeɪt,動詞(verb),
investigation,調査,ɪnˌvɛstəˈgeɪʃən,名詞(n.),
invitation,招待,ˌɪnvɪˈteɪʃən,名詞(n.),
invite,招待する；勧める,ɪnˈvaɪt,動詞(verb),
iron,アイロン，アイロンをかける,ˈaɪərn,名詞(n.),
item,事項；項目,ˈaɪtəm,名詞(n.),
jacket,ジャケット；カバー,ˈʤækət,名詞(n.),
journey,旅,ˈʤɜrni,名詞(n.),
joy,喜び,ʤɔɪ,名詞(n.),
July,7月,ˌʤuˈlaɪ,名詞(n.),
justice,公正,ˈʤʌstəs,名詞(n.),
keen,鋭い,kin,形容詞(adj.),
knee,膝,ni,名詞(n.),
knife,ナイフ；刀,naɪf,名詞(n.),
knowledge,知識,ˈnɑləʤ,名詞(n.),
labor,労働，働く；詳細に論じる,ˈleɪbər,動詞(verb),
laboratory,研究室,ˈlæbrəˌtɔri,名詞(n.),
lack,不足，欠いている,læk,動詞(verb),
language,言語,ˈlæŋgwəʤ,名詞(n.),
lawyer,弁護士,ˈlɔjər,名詞(n.),
league,同盟；リーグ;,lig,名詞(n.),
leap,飛び跳ねる，跳躍,lip,動詞(verb),
legal,合法的な；法的な,ˈligəl,形容詞(adj.),
lend,貸す,lɛnd,動詞(verb),
length,長さ,lɛŋkθ,名詞(n.),
lesson,授業；課,ˈlɛsən,名詞(n.),
library,図書館,ˈlaɪˌbrɛri,名詞(n.),
license,免許,ˈlaɪsəns,名詞(n.),
likely,ありそうな；～しそうである；適した,ˈlaɪkli,形容詞(adj.),
limit,限度；境界，制限する,ˈlɪmət,名詞(n.),
limitation,制限；限界,ˌlɪmɪˈteɪʃən,名詞(n.),
loan,貸す，貸付,loʊn,動詞(verb),
locate,捜し出す；置く；位置する,ˈloʊˌkeɪt,動詞(verb),
location,場所,loʊˈkeɪʃən,名詞(n.),
log,丸太,lɔg,名詞(n.),
loose,ゆるい；自由な,lus,形容詞(adj.),
loss,失うこと；損害,lɔs,名詞(n.),
magazine,雑誌,ˈmægəˌzin,名詞(n.),
magic,手品；魔法,ˈmæʤɪk,名詞(n.),
mail,郵便；メール,meɪl,名詞(n.),
maintain,維持する；持続する,meɪnˈteɪn,動詞(verb),
maintenance,維持；整備,ˈmeɪntənəns,名詞(n.),
male,男性,meɪl,形容詞(adj.),
manner,方法,ˈmænər,名詞(n.),
map,地図,mæp,名詞(n.),
mass,質量,mæs,名詞(n.),
massive,巨大な；大量の,ˈmæsɪv,形容詞(adj.),
match,試合,mæʧ,名詞(n.),
mate,仲間,meɪt,名詞(n.),
material,材料，物質,məˈtɪriəl,名詞(n.),
mathematics,数学,ˌmæθəˈmætɪks,名詞(n.) 複数形(pl.),
maximum,最大,ˈmæksəməm,名詞(n.),
measure,測る;寸法をとる,ˈmɛʒər,動詞(verb),
measurement,測定,ˈmɛʒərmənt,名詞(n.),
meat,肉；,mit,名詞(n.),
medical,医療の,ˈmɛdəkəl,形容詞(adj.),
medicine,薬,ˈmɛdəsən,名詞(n.),
memory,記憶,ˈmɛməri,名詞(n.),
mental,精神の,ˈmɛntəl,形容詞(adj.),
message,メッセージ；伝言,ˈmɛsəʤ,名詞(n.),
metal,金属,ˈmɛtəl,名詞(n.),
meter,メートル,ˈmitər,名詞(n.),
military,軍隊，軍の,ˈmɪləˌtɛri,名詞(n.),
minor,小さい；少ない；重要でない,ˈmaɪnər,形容詞(adj.),
minority,少数派,maɪˈnɔrəti,名詞(n.),
mirror,鏡,ˈmɪrər,名詞(n.),
mission,任務,ˈmɪʃən,名詞(n.),
mix,混ぜる,mɪks,動詞(verb),
model,模型を作る，模範となる,ˈmɑdəl,形容詞(adj.),
modern,現代の,ˈmɑdərn,形容詞(adj.),
mood,気分；ムード,mud,名詞(n.),
moon,月,mun,名詞(n.),
motor,"自動車の,動力を起こす",ˈmoʊtər,形容詞(adj.),
mount,登る；乗る；取り付ける,maʊnt,動詞(verb),
mouse,ネズミ,maʊs,名詞(n.),
murder,殺人，殺す,ˈmɜrdər,名詞(n.),
muscle,筋肉,ˈmʌsəl,名詞(n.),
mystery,謎；ミステリー,ˈmɪstəri,名詞(n.),
narrow,狭い,ˈnɛroʊ,形容詞(adj.),
native,ネイティブ；母語話者,ˈneɪtɪv,名詞(n.),
neither,どちらも～ない,ˈniðər,形容詞(adj.),
nerve,神経,nɜrv,名詞(n.),
nervous,神経質な；緊張して,ˈnɜrvəs,形容詞(adj.),
newspaper,新聞,ˈnuzˌpeɪpər,名詞(n.),
nor,～もまた～でない,nɔr,接続詞(conj.),
northern,北の,ˈnɔrðərn,形容詞(adj.),
November,11月,noʊˈvɛmbər,名詞(n.),
nowhere,どこにも～ない,ˈnoʊˌwɛr,副詞(adv),
object,反対する,ˈɑbʤɛkt,動詞(verb),
observation,観察；監視,ˌɑbzərˈveɪʃən,名詞(n.),
observe,観察する,əbˈzɜrv,動詞(verb),
occasion,時；出来事；機会,əˈkeɪʒən,名詞(n.),
occasionally,時折に,əˈkeɪʒənəli,副詞(adv),
occur,発生する,əˈkɜr,動詞(verb),
October,10月,ɑkˈtoʊbər,名詞(n.),
official,公式な；公的な,əˈfɪʃəl,形容詞(adj.),
operate,作動する；操作する；作用する；経営する,ˈɑpəˌreɪt,動詞(verb),
operation,作用；操作；事業,ˌɑpəˈreɪʃən,名詞(n.),
operator,操作者；(電話の)交換手；経営者,ˈɑpəˌreɪtər,名詞(n.),
opinion,意見,əˈpɪnjən,名詞(n.),
opportunity,機会,ˌɑpərˈtunəti,名詞(n.),
oppose,反対する,əˈpoʊz,動詞(verb),
opposite,反対側の,ˈɑpəzət,形容詞(adj.),
opposition,反対,ˌɑpəˈzɪʃən,名詞(n.),
ordinary,普通の,ˈɔrdəˌnɛri,形容詞(adj.),
organization,組織,ˌɔrgənəˈzeɪʃən,名詞(n.),
organize,組織する；まとめる；計画する,ˈɔrgəˌnaɪz,動詞(verb),
original,最初の；原始的な；独創的な，原物,əˈrɪʤənəl,形容詞(adj.),
originally,もともと,əˈrɪʤənəli,副詞(adv),
otherwise,さもなければ；別のやり方で，他の,ˈʌðərˌwaɪz,副詞(adv),
owe,借りがある；義務がある；おかげである,oʊ,動詞(verb),
panic,恐慌；パニック,ˈpænɪk,名詞(n.),
partner,パートナー；相棒,ˈpɑrtnər,名詞(n.),
partnership,協力関係,ˈpɑrtnərˌʃɪp,名詞(n.),
path,小道；通り道,pæθ,名詞(n.),
patient,辛抱強い,ˈpeɪʃənt,形容詞(adj.),
pattern,模範；原型；模様；傾向；パターン,ˈpætərn,名詞(n.),
pause,休止，休止する,pɔz,動詞(verb),
peace,平和,pis,名詞(n.),
pen,ペン,pɛn,名詞(n.),
pension,年金,ˈpɛnʃən,名詞(n.),
per,～につき； ～ごとに,pɜr,前置詞(prep.),
percent,パーセント,pərˈsɛnt,名詞(n.),
percentage,パーセンテージ；割合,pərˈsɛntəʤ,名詞(n.),
perform,行う；成し遂げる,pərˈfɔrm,動詞(verb),
performance,演奏；公演,pərˈfɔrməns,名詞(n.),
period,期間；時代,ˈpɪriəd,名詞(n.),
physical,身体の；肉体の,ˈfɪzɪkəl,形容詞(adj.),
piano,ピアノ,piˈænoʊ,名詞(n.),
pig,ブタ,pɪg,名詞(n.),
pile,積み重ねる，積み重ね,paɪl,名詞(n.),
pink,ピンク,pɪŋk,形容詞(adj.),
pipe,管；パイプ,paɪp,名詞(n.),
pitch,ボールを投げる，投球,pɪʧ,名詞(n.),
plain,地味な；質素な；明白な,pleɪn,形容詞(adj.),
plane,飛行機；平面；平らな；水準,pleɪn,名詞(n.),
planet,惑星,ˈplænət,名詞(n.),
plastic,プラスチック,ˈplæstɪk,名詞(n.),
plate,皿,pleɪt,名詞(n.),
pleasant,気持ちのよい,ˈplɛzənt,形容詞(adj.),
pleasure,楽しさ；愉快；満足,ˈplɛʒər,名詞(n.),
pocket,ポケット,ˈpɑkət,名詞(n.),
poem,詩,ˈpoʊəm,名詞(n.),
poet,詩人,ˈpoʊət,名詞(n.),
poetry,詩,ˈpoʊətri,名詞(n.),
policy,政策；方針,ˈpɑləsi,名詞(n.),
political,政治の,pəˈlɪtəkəl,形容詞(adj.),
politician,政治家,ˌpɑləˈtɪʃən,名詞(n.),
politics,政治,ˈpɑləˌtɪks,名詞(n.) 複数形(pl.),
pollution,汚染,pəˈluʃən,名詞(n.),
pool,プール,pul,名詞(n.),
popular,人気のある,ˈpɑpjələr,形容詞(adj.),
population,人口,ˌpɑpjəˈleɪʃən,名詞(n.),
port,港,pɔrt,名詞(n.),
positive,確かな；肯定的な；前向きな,ˈpɑzətɪv,形容詞(adj.),
possess,所有する；取り憑く,pəˈzɛs,動詞(verb),
possession,所有物,pəˈzɛʃən,名詞(n.),
potato,じゃがいも,pəˈteɪˌtoʊ,名詞(n.),
pour,注ぐ,pɔr,動詞(verb),
practical,実用的な,ˈpræktəkəl,形容詞(adj.),
practice,練習する,ˈpræktəs,動詞(verb),
pray,祈る；祈願する,preɪ,動詞(verb),
prefer,好む,prəˈfɜr,動詞(verb),
preference,好み,ˈprɛfərəns,名詞(n.),
pregnancy,"妊娠；内容豊富, 意味深長.",ˈprɛgnənsi,名詞(n.),
pregnant,妊娠している,ˈprɛgnənt,形容詞(adj.),
president,大統領；社長,ˈprɛzəˌdɛnt,名詞(n.),
presidential,大統領・社長の,ˌprɛzəˈdɛnʧəl,形容詞(adj.),
pressure,圧力,ˈprɛʃər,名詞(n.),
presumably,恐らく,prəˈzuməbli,副詞(adv),
pretend,ふりをする,priˈtɛnd,動詞(verb),
prevent,防ぐ,prɪˈvɛnt,動詞(verb),
previous,前の,ˈpriviəs,形容詞(adj.),
previously,以前に,ˈpriviəsli,副詞(adv),
pride,誇り,praɪd,名詞(n.),
prime,最も重要な；最上の,praɪm,形容詞(adj.),
print,印刷する,prɪnt,動詞(verb),
printer,印刷機；プリンター;,ˈprɪntər,名詞(n.),
private,私的な；個人的な,ˈpraɪvət,形容詞(adj.),
process,製造過程；手順；一連のプロセス，処理する,ˈprɑˌsɛs,動詞(verb),
produce,産出する；製造する,ˈproʊdus,動詞(verb),
producer,生産者；製造者,prəˈdusər,名詞(n.),
product,製品,ˈprɑdəkt,名詞(n.),
production,生産,prəˈdʌkʃən,名詞(n.),
profession,専門職,prəˈfɛʃən,名詞(n.),
professional,専門職の；プロの,prəˈfɛʃənəl,形容詞(adj.),
progress,前進する,ˈprɑˌgrɛs,動詞(verb),
project,計画；事業；プロジェクト,ˈprɑʤɛkt,名詞(n.),
property,所有物；財産,ˈprɑpərti,名詞(n.),
proposal,提案,prəˈpoʊzəl,名詞(n.),
propose,提案する,prəˈpoʊz,動詞(verb),
protest,抗議，抗議する,ˈproʊˌtɛst,動詞(verb),
proud,誇りに思う,praʊd,形容詞(adj.),
prove,証明する,pruv,動詞(verb),
provide,提供する,prəˈvaɪd,動詞(verb),
pub,パブ；酒場,pʌb,名詞(n.),
pump,ポンプ，ポンプでくみ上げる,pʌmp,動詞(verb),
purchase,購入する,ˈpɜrʧəs,動詞(verb),
pure,純粋な,pjʊr,形容詞(adj.),
purpose,目的,ˈpɜrpəs,名詞(n.),
qualification,資格,ˌkwɑləfəˈkeɪʃən,名詞(n.),
qualify,資格を取る,ˈkwɑləˌfaɪ,動詞(verb),
quality,質；資質,ˈkwɑləti,名詞(n.),
quote,引用する，引用,kwoʊt,動詞(verb),
range,範囲，範囲に及ぶ；並べる,reɪnʤ,名詞(n.),
rapid,急速な,ˈræpəd,形容詞(adj.),
rapidly,急速に,ˈræpədli,副詞(adv),
rare,珍しい,rɛr,形容詞(adj.),
rarely,めったに～ない,ˈrɛrli,副詞(adv),
rat,ネズミ,ræt,名詞(n.),
react,反応する,riˈækt,動詞(verb),
reaction,反応,riˈækʃən,名詞(n.),
recall,思い出す，想起,ˈriˌkɔl,動詞(verb),
receive,受ける；受信する,rəˈsiv,動詞(verb),
reckon,数える；考える,ˈrɛkən,動詞(verb),
recognize,認識する,ˈrɛkəgˌnaɪz,動詞(verb),
recommend,推薦する,ˌrɛkəˈmɛnd,動詞(verb),
recommendation,推薦,ˌrɛkəmənˈdeɪʃən,名詞(n.),
recover,回復する,rɪˈkʌvər,動詞(verb),
recovery,回復,rɪˈkʌvri,名詞(n.),
reduce,減少させる,rəˈdus,動詞(verb),
reduction,削減,rəˈdʌkʃən,名詞(n.),
refer,言及する；引用する；参照する,rəˈfɜr,動詞(verb),
reference,言及；参照,ˈrɛfərəns,動詞(verb),
refuse,拒否する,rɪˈfjuz,動詞(verb),
regard,注視する；注意を払う,rəˈgɑrd,動詞(verb),
regardless,～に注意しない；～にかかわらず,rəˈgɑrdləs,形容詞(adj.),
region,地域,ˈriʤən,名詞(n.),
regional,地域の,ˈriʤənəl,形容詞(adj.),
register,登録する，登録,ˈrɛʤɪstər,動詞(verb),
registration,登録,ˌrɛʤɪˈstreɪʃən,名詞(n.),
regular,定期的な；規則的な,ˈrɛgjələr,形容詞(adj.),
regularly,定期的に；規則的に,ˈrɛgjələrli,副詞(adv),
relax,くつろぐ；緩める,rɪˈlæks,動詞(verb),
release,解放する；公開する，解放,riˈlis,動詞(verb),
reliable,信頼できる,rɪˈlaɪəbəl,形容詞(adj.),
relief,除去；安心；救助,rɪˈlif,名詞(n.),
rely,"〖on [upon] A〗 Aを頼りにする, 信頼する",rɪˈlaɪ ,動詞(verb),
remain,残る；～ままである，残り；遺跡,rɪˈmeɪn,動詞(verb),
remark,発言，述べる,rɪˈmɑrk,動詞(verb),
remarkable,顕著な,rɪˈmɑrkəbəl,形容詞(adj.),
remind,思い出させる,riˈmaɪnd,動詞(verb),
remove,取り除く；解任する,riˈmuv,動詞(verb),
repair,修理する,rɪˈpɛr,動詞(verb),
repeat,繰り返す，繰り返し,rɪˈpit,動詞(verb),
replace,取り替える,ˌriˈpleɪs,動詞(verb),
represent,表す；代表する；説明する,ˌrɛprəˈzɛnt,動詞(verb),
representation,表現,ˌrɛprəzɛnˈteɪʃən,名詞(n.),
representative,代表者，代表する,ˌrɛprəˈzɛntətɪv,名詞(n.),
require,必要とする,ˌriˈkwaɪər,動詞(verb),
requirement,必要条件,rɪˈkwaɪrmənt,名詞(n.),
research,研究，研究する,riˈsɜrʧ,動詞(verb),
researcher,研究者,ˈrisərʧər,名詞(n.),
reserve,予約する；取っておく,rɪˈzɜrv,動詞(verb),
resist,抵抗する,rɪˈzɪst,動詞(verb),
resistance,抵抗；耐性,rɪˈzɪstəns,名詞(n.),
respect,尊敬する，尊敬,rɪˈspɛkt,動詞(verb),
restaurant,レストラン,ˈrɛstəˌrɑnt,名詞(n.),
result,結果，～という結果になる,rɪˈzʌlt,動詞(verb),
retire,引退する；退職する,rɪˈtaɪr,動詞(verb),
retirement,引退；退職,rɪˈtaɪərmənt,名詞(n.),
risk,危険；リスク，賭ける；危険にさらす,rɪsk,動詞(verb),
role,役割,roʊl,名詞(n.),
roof,屋根,ruf,名詞(n.),
root,根；根元，根付かせる；根こそぎにする,rut,名詞(n.),
row,漕ぐ,roʊ,動詞(verb),
royal,国王の,ˈrɔɪəl,形容詞(adj.),
ruin,荒廃；破滅，破壊する；破滅させる；だめにする,ˈruən,動詞(verb),
rush,大急ぎでする；突進する，急ぎ；突進；ほとばしり,rʌʃ,動詞(verb),
sake,為；目的；利益,seɪk,名詞(n.),
salary,給料,ˈsæləri,名詞(n.),
sale,販売；売上高,seɪl,名詞(n.),
salt,塩,sɔlt,名詞(n.),
sand,砂,sænd,名詞(n.),
satisfy,満たす,ˈsætəˌsfaɪ,動詞(verb),
scale,目盛り；基準；尺度；縮尺比；規模,skeɪl,名詞(n.),
scene,現場；場面,sin,名詞(n.),
schedule,予定；スケジュール,ˈskɛʤʊl,動詞(verb),
score,得点，得点する,skɔr,動詞(verb),
scream,悲鳴，悲鳴を上げる,skrim,動詞(verb),
screen,画面，上映する；検査する；選抜する；隠す,skrin,名詞(n.),
seal,封印する；密封する,sil,動詞(verb),
search,捜す，捜索,sɜrʧ,動詞(verb),
season,季節,ˈsizən,名詞(n.),
secret,秘密の,ˈsikrət,形容詞(adj.),
section,部分；区間,ˈsɛkʃən,名詞(n.),
seed,種子,sid,名詞(n.),
seek,探し求める,sik,動詞(verb),
select,選択する，厳選した,səˈlɛkt,動詞(verb),
selection,選択,səˈlɛkʃən,名詞(n.),
senior,年長者；先輩；高齢者,ˈsinjər,形容詞(adj.),
sentence,文,ˈsɛntəns,名詞(n.),
separate,離す；分ける，分かれた,ˈsɛprət,形容詞(adj.),
September,9月,sɛpˈtɛmbər,名詞(n.),
series,連続,ˈsɪriz,名詞(n.) 複数形(pl.),
shade,日陰,ʃeɪd,名詞(n.),
shadow,影,ˈʃæˌdoʊ,名詞(n.),
sharp,鋭い；とがった,ʃɑrp,形容詞(adj.),
sheep,羊,ʃip,名詞(n.),
sheet,枚；用紙；シート,ʃit,名詞(n.),
shelf,棚,ʃɛlf,名詞(n.),
shell,貝殻,ʃɛl,名詞(n.),
shelter,避難所；保護施設,ˈʃɛltər,名詞(n.),
shift,替える，交代,ʃɪft,動詞(verb),
shock,ぎょっとさせる，激突；ショック,ʃɑk,名詞(n.),
shore,岸,ʃɔr,名詞(n.),
shower,シャワーを浴びる；浴びせる；たくさん与える,ˈʃaʊər,名詞(n.),
signal,信号，合図する；示す，際立った,ˈsɪgnəl,形容詞(adj.),
silence,静けさ,ˈsaɪləns,名詞(n.),
silver,銀,ˈsɪlvər,名詞(n.),
similar,よく似た,ˈsɪmələr,形容詞(adj.),
similarly,同様に,ˈsɪmələrli,副詞(adv),
sink,流し,sɪŋk,名詞(n.),
site,ウェブサイト,saɪt,名詞(n.),
ski,スキー,ski,名詞(n.),
skill,熟練；技術,skɪl,名詞(n.),
skirt,スカート,skɜrt,名詞(n.),
slave,奴隷,sleɪv,名詞(n.),
slide,滑る；そっと動く；下がる；悪化する，滑ること；滑り台,slaɪd,動詞(verb),
smart,賢い,smɑrt,形容詞(adj.),
smooth,なめらかな，なめらかにする,smuð,形容詞(adj.),
snap,ポキッと折る；プツンと切れる；パチンと音を立てる；すばやく動く，パチンという音,snæp,動詞(verb),
social,社会的な,ˈsoʊʃəl,形容詞(adj.),
society,社会,səˈsaɪəti,名詞(n.),
soil,土壌,sɔɪl,名詞(n.),
soldier,兵士,ˈsoʊlʤər,名詞(n.),
solid,固体の；堅実な,ˈsɑləd,形容詞(adj.),
somewhat,いくぶん,ˈsʌmˈwʌt,副詞(adv),
soul,魂,soʊl,名詞(n.),
southern,南部の,ˈsʌðərn,形容詞(adj.),
spare,予備；スペア,spɛr,形容詞(adj.),
species,種,ˈspiʃiz,名詞(n.) 複数形(pl.),
specific,明確な；特定の；具体的な；特有の,spəˈsɪfɪk,形容詞(adj.),
specifically,特に,spəˈsɪfɪkli,副詞(adv),
speech,話；スピーチ,spiʧ,名詞(n.),
speed,速さ，急ぐ；加速する,spid,名詞(n.),
spell,つづり；スペル，つづる,spɛl,動詞(verb),
spin,回転する,spɪn,動詞(verb),
spirit,精神；気分；気力,ˈspɪrət,名詞(n.),
split,割る；裂く，分割；対立,splɪt,動詞(verb),
spread,広げる，広がり,sprɛd,動詞(verb),
stability,安定,stəˈbɪlɪti,名詞(n.),
stable,安定した,ˈsteɪbəl,形容詞(adj.),
staff,職員，職員を配置する,stæf,名詞(n.),
stair,階段,stɛr,名詞(n.),
stamp,切手,stæmp,名詞(n.),
standard,標準，標準の,ˈstændərd,形容詞(adj.),
steady,安定した,ˈstɛdi,形容詞(adj.),
steel,鋼,stil,名詞(n.),
stir,かき混ぜる,stɜr,動詞(verb),
stock,在庫；蓄え，仕入れる；満たす,stɑk,名詞(n.),
stomach,胃,ˈstʌmək,名詞(n.),
storm,嵐,stɔrm,名詞(n.),
stream,流れる,strim,名詞(n.),
strength,力；強さ,strɛŋkθ,名詞(n.),
strengthen,強化する,ˈstrɛŋθən,動詞(verb),
stress,ストレスを感じる,strɛs,動詞(verb),
stretch,伸ばす,strɛʧ,動詞(verb),
string,糸；ひも,strɪŋ,名詞(n.),
